730124.0	449.0	32.0	144.0
730080.0739056995	464.905901056645	35.45338775860479	168.56680548527544
730034.594644771	481.37243664429377	39.02910151845691	194.00381706627525
729987.5076796043	498.41916429604396	42.731452447888266	220.34170365168424
729938.7565889825	516.0663076953558	46.56490176238012	247.61220155975343
729888.2830015915	534.3347795367049	50.53406610167387	275.8481527701429
729836.0265304869	553.2462039476823	54.64372284314141	305.08354272231924
729781.9247054707	572.8229395614344	58.898815592478016	335.35353937540015
729725.9129025205	593.0881035097856	63.30445992426971	366.69453404556117
729667.9242767941	614.065594301059	67.86594881923467	399.14418008563445
729607.8896887905	635.7801168235952	72.58875868313842	432.74143570263425
729545.7376192161	658.2572108291419	77.47855632872873	467.52661362603845
729481.3940990429	681.5232747747538	82.54120465724152	503.5414215250437
729414.7826270871	705.6055934100834	87.78276941672502	540.8290100861177
729345.8240883381	730.5323650055325	93.2095259117327	579.4340207445994
729274.436664945	756.3327312126065	98.8279662938823	619.4026375484793
729200.5357505456	783.0368054197673	104.64480662565092	660.7826374090214
729124.0338619886	810.6757018957528	110.66699416849164	703.623441947168
729044.8405436558	839.2815676299676	116.90171525062607	747.976173463661
728962.862271695	868.8876135089972	123.35640322751978	793.8937115684921
728878.0023555404	899.528146521264	130.03874665009636	841.4307512881705
728790.1608384775	931.2386024693344	136.9566974880662	890.6438615650673
728699.2343917422	964.0555798498182	144.1184800062089	941.5915484017576
728605.1162083768	998.0168742454758	151.53259960758194	994.3343177700852
728507.6958947389	1033.1615134254466	159.2078518786961	1048.9347399569808
728406.8593559319	1069.5297932949093	167.15333227905194	1105.4575184941557
728302.4886815128	1107.1633145527735	175.37844570941166	1163.9695582251384
728194.4620274311	1146.1050200587667	183.89291645691387	1224.540036053108
728082.6534922603	1186.3992326639125	192.70679878684172	1287.2404762889082
727966.9329950039	1228.0916942828972	201.83048718681147	1352.1448235264377
727847.1661476998	1271.2296054267658	211.27472719569073	1419.3295196777115
727723.2141244989	1315.8616652712296	221.05062660094848	1488.8735836288774
727594.93352482	1362.0381111292672	231.16966743936817	1560.8586966112225
727462.1762388244	1409.810761032717	241.6437173288963	1635.3692828139908
727324.7893065362	1459.2330556582922	252.48504166417553	1712.4925961413046
727182.6147742487	1510.3601005573673	263.7063161094517	1792.3188090845515
727035.4895538486	1563.2487070462462	275.320638896607	1874.9411002084773
726883.245267665	1617.957437446284	287.34154437144923	1960.4557505171467
726725.7080959557	1674.5466487566412	299.78301640786543	2048.962238879929
726562.6986221814	1733.0785363409657	312.65950209288746	2140.5633393846892
726394.0316814095	1793.6171754462098	325.9859252936378	2235.36521785071
726219.5161924916	1856.228568175332	339.7777015512752	2333.4775377816472
726038.954994245	1920.980687905824	354.0507527969533	2435.0135650523307
725852.1446796368	1987.9435233045365	368.8215223629967	2540.09027469568
725658.8754327609	2057.189118968999	384.10699006633325	2648.828458203645
725458.9308509518	2128.7916230252	399.92468826594404	2761.3528377571365
725252.0877707943	2202.827330770896	416.29271792752974	2877.792180507297
725038.1160927541	2279.3747273444937	433.22976497860884	2998.27941492285
724816.7786106102	2358.5145255444304	450.7551166690677	3122.9517471762333
724587.8308238006	2440.329712274918	468.88867897474455	3251.9507849496986
724351.0207558711	2524.90558929329	487.65099395086054	3385.42266088463
724106.0887726279	2612.329812212842	507.0632573372453	3523.518157822083
723852.7674084889	2702.6924227495583	527.1473359854233	3666.3928327760764
723590.7811713505	2796.0858916067436	547.9257866229437	3814.207150419801
723319.8463575155	2892.6051534082794	569.421874357248	3967.1266147189453
723039.6708678725	2992.3476388772388	591.6595913650943	4125.321901885039
722749.9540365576	3095.4132979119377	614.6636751653565	4288.9689903650005
722450.3864329394	3201.904635564011	638.4596285894268	4458.249302907137
722140.649678805	3311.926737271899	663.0737392024594	4633.349844720525
721820.4162688984	3425.5872900480226	688.5330988102097	4814.463342243308
721489.3494092795	3542.996591761317	714.8656222365336	5001.788376722584
721147.1028231506	3664.267575721265	742.1000682247882	5195.529532903376
720793.3205783226	3789.5158211632797	770.2660594096178	5395.897541104472
720427.6369208163	3918.85955807016	799.3941022308817	5603.1094188826755
720049.6761328547	4052.419656817572	829.5156057116352	5817.38860461613
719659.0523518228	4190.319635522331	860.6629028650877	6038.9651097897295
719255.3694188216	4332.685649362756	892.8692706760354	6268.075661139584
718838.2207369237	4479.646472261773	926.168949827749	6504.963840986707
718407.189161605	4631.33345974664	960.5971627833825	6749.880215865035
717961.8468454264	4787.880531576177	996.1901350693876	7003.082487927977
717501.7551217725	4949.424131945527	1032.985114509102	7264.835631772841
717026.4644027478	5116.103179712526	1071.0203899409298	7535.412027598743
716535.51411815	5288.05899595023	1110.3353076686171	7815.09157823105
716028.4326023817	5465.435252504705	1150.9702917391162	8104.16185337459
715504.7370312605	5648.377893492054	1192.9668614055165	8402.91821384194
714963.9333784044	5837.035044130793	1236.3676477387341	8711.663929726137
714405.5164224035	6031.55689316733	1281.2164072340347	9030.710277195116
713828.969697038	6232.0955959789635	1327.5580398888453	9360.376667094166
713233.7655032364	6438.805146146662	1375.438603557043	9700.99074705986
712619.3649469676	6651.841231409222	1424.90532703207	10052.888494591072
711985.2180378363	6871.361060115923	1476.0066192844665	10416.414282763213
711330.7637288182	7097.52320540775	1528.7920837688057	10791.920982005286
710655.430029771	7330.487414246989	1583.3125279701585	11179.770028011799
709958.6341540857	7570.414397760833	1639.6199711694335	11580.331476984053
709239.7827351477	7817.465590389397	1697.767647449271	11993.98402701355
708498.2719872273	8071.802919793287	1757.8100142231137	12421.115078756344
707733.4879510442	8333.588539843864	1819.8027548780626	12862.120754233847
706944.8067802609	8602.984542005324	1883.8027790369035	13317.405898696856
706131.5951045766	8880.15263627582	1949.8682171308246	13787.384042016787
